pid,locid,majorarea,hindex,name
413097,317.0,computerscience,64.0,Joseph A. Goguen
413104,71.0,computerscience,53.0,Abraham  Kandel
413110,23538.0,computerscience,17.0,B  Naudts
413111,462.0,computerscience,94.0,John A. Stankovic
413113,2405.0,computerscience,17.0,Arun K. Sood
413118,445.0,computerscience,26.0,Anthony T. Chronopoulos
413123,3473.0,computerscience,26.0,Glenn  Boreman
413124,3473.0,computerscience,35.0,Kien  Hua
413127,70.0,computerscience,31.0,Borko  Furht
413130,1129.0,computerscience,19.0,Rahul  Simha
413133,462.0,computerscience,20.0,Stephen D. Patek
413136,406.0,computerscience,53.0,Yousef  Saad
413138,995.0,computerscience,39.0,Shamkant B. Navathe
413141,277.0,computerscience,24.0,Peter M. Pinsky
413143,277.0,computerscience,1.0,Samuel  Chiu
413144,40.0,computerscience,14.0,Vira  Chankong
413154,416.0,computerscience,49.0,Gary  Marchionini
413156,416.0,computerscience,27.0,Gary  Bishop
413164,30.0,computerscience,39.0,Nancy S. Pollard
413165,406.0,computerscience,24.0,John C. Kieffer
413169,5832.0,computerscience,39.0,Franco  Maloberti
413173,12825.0,computerscience,80.0,Divesh  Srivastava
413176,223.0,computerscience,6.0,Wu-chi  Feng
413178,315.0,computerscience,24.0,John J. DeMarco
413179,315.0,computerscience,27.0,Xiaolin  Zhong
413187,395.0,computerscience,17.0,Rammohan K. Ragade
413189,395.0,computerscience,13.0,Anup  Kumar
413190,1048.0,computerscience,69.0,Olvi L. Mangasarian
413194,244.0,computerscience,54.0,Willy  Zwaenepoel
413196,277.0,computerscience,68.0,Clifford  Nass
413200,3783.0,computerscience,8.0,Chee-Hung H. Chu
413204,40.0,computerscience,3.0,Thomas P. Kicher
413205,406.0,computerscience,27.0,Gordon B. Davis
413208,256.0,computerscience,34.0,Haym  Hirsh
413210,23978.0,computerscience,59.0,Barbara  Levine
413213,23546.0,computerscience,4.0,Samir  Chatterjee
413215,398.0,computerscience,54.0,Joel  Saltz
413216,398.0,computerscience,20.0,Robert M. Sanner
413220,406.0,computerscience,2.0,Dingzhu  Du
413222,5529.0,computerscience,2.0,Ebenezer O. George
413224,5529.0,computerscience,5.0,Semahat S. Demir
413225,995.0,computerscience,25.0,Monson H. Hayes
413226,995.0,computerscience,4.0,Raghupathy  Sivakumar
413227,405.0,computerscience,19.0,Toby J. Teorey
413228,405.0,computerscience,58.0,Jeffrey A. Fessler
413229,4151.0,computerscience,30.0,Aura  Ganz
413231,2405.0,computerscience,2.0,Bernd-Peter  Paris
413237,15643.0,computerscience,23.0,Samuel H. Huang
413239,15643.0,computerscience,15.0,Abdollah A. Afjeh
413241,232.0,computerscience,1.0,Kyusun  Choi
413242,481.0,computerscience,12.0,Kamran  Kiasaleh
413243,14918.0,computerscience,28.0,Gary B. Lamont
413244,3267.0,computerscience,23.0,Gary J. Saulnier
413247,3267.0,computerscience,44.0,Shivkumar  Kalyanaraman
413248,10059.0,computerscience,14.0,John N. Daigle
413250,1535.0,computerscience,11.0,Xiaoou S. Tang
413276,292.0,computerscience,1.0,Junseok  Hwang
413277,317.0,computerscience,47.0,Henri  Casanova
413282,1048.0,computerscience,16.0,Francesco  Cerrina
413283,351.0,computerscience,14.0,John K. Johnstone
413284,314.0,"computerscience,sociology",6.0,Linton C. Freeman
413290,432.0,computerscience,38.0,Kiriakos N. Kutulakos
413292,10765.0,"computerscience,etree",54.0,A. Murat  Tekalp
413297,317.0,computerscience,0.0,Larry  Carter
413298,464.0,computerscience,18.0,Jean-Loup  Baer
413300,44.0,computerscience,12.0,Susan  Epstein
413302,437.0,computerscience,66.0,Ramakant  Nevatia
413304,277.0,computerscience,38.0,Kincho H. Law
413305,5253.0,computerscience,25.0,Zhenyu  Guo
413306,56.0,computerscience,19.0,Terrence L. Fine
413310,312.0,computerscience,64.0,Hal R. Varian
413312,256.0,computerscience,17.0,Vishwani  Agrawal
413313,497.0,computerscience,42.0,Gruia-Catalin  Roman
413314,497.0,computerscience,24.0,Chenyang  Lu
413316,2155.0,computerscience,11.0,William A. Maniatty
413318,398.0,computerscience,30.0,Louiqa  Raschid
413333,1003.0,computerscience,34.0,Oscar C. Au
413335,71.0,computerscience,20.0,Gordon  Erlebacher
413336,12.0,computerscience,77.0,Partha  Dasgupta
413338,12.0,computerscience,19.0,Anshuman  Razdan
413339,22597.0,computerscience,0.0,Wenzhong  Shi
413341,314.0,computerscience,25.0,Dennis F. Kibler
413343,38.0,computerscience,1.0,James H. Garrett
413344,38.0,computerscience,3.0,Burcu  Akinci
413347,232.0,computerscience,2.0,Vijaykrishnan  Narayanan
413349,3473.0,computerscience,4.0,Jiann S. Yuan
413353,995.0,computerscience,9.0,Calton  Pu
413363,464.0,computerscience,38.0,Ming-Ting  Sun
413368,277.0,computerscience,3.0,Raymond E. Levitt
413371,384.0,computerscience,42.0,Ioannis A. Kakadiaris
413378,320.0,computerscience,10.0,Anujan  Varma
415649,9461.0,computerscience,2.0,Derya A. Jacobs
415650,388.0,computerscience,6.0,Ralf  Johnson
415652,1350.0,computerscience,3.0,Prem C. Jain
415653,6037.0,computerscience,16.0,Ming C. Leu
415659,355.0,computerscience,13.0,Jeffrey J. Rodriguez
415660,432.0,computerscience,36.0,Sandhya  Dwarkadas
415661,404.0,computerscience,26.0,Christos  Douligeris
415662,1048.0,computerscience,20.0,Sundaram  Gunasekaran
415664,406.0,computerscience,35.0,Anthony M. Starfield
415665,256.0,computerscience,12.0,Mohsen A. Jafari
415668,6577.0,computerscience,10.0,Robert C. Williges
415672,3762.0,computerscience,18.0,Paul  Franzon
415675,462.0,computerscience,17.0,Peter  Beling
415676,389.0,computerscience,21.0,Robert L. Merlino
415677,389.0,computerscience,6.0,Nicola  D'Angelo
415679,380.0,computerscience,13.0,Stanley  Su
415683,3473.0,computerscience,9.0,Arthur R. Weeks
415711,443.0,computerscience,24.0,San-qi  Li
415718,1655.0,computerscience,4.0,Ranga  Vemuri
415720,380.0,computerscience,26.0,Gary J. Koehler
415721,380.0,computerscience,33.0,Joseph  Duffy
415722,464.0,computerscience,5.0,Chuan-Jin Richard Shi
415724,23538.0,computerscience,12.0,Annie  Cuyt
415726,1567.0,computerscience,15.0,Chih-Hang ( Wu
415727,469.0,computerscience,26.0,Hemant  Jain
415730,428.0,computerscience,24.0,J Robert Boston
415733,221.0,computerscience,24.0,Davi  Geiger
415735,169.0,computerscience,4.0,Daniel E. Guyer
415737,277.0,computerscience,57.0,Peyman  Milanfar
415740,38.0,computerscience,13.0,Allan  Fisher
415742,38.0,computerscience,43.0,Richard  Stern
415744,30.0,computerscience,49.0,Franco P. Preparata
415745,56.0,computerscience,61.0,David B. Shmoys
415747,23538.0,computerscience,19.0,J  Broeckhove
415748,3547.0,computerscience,4.0,Jiu  Ding
415751,2405.0,computerscience,2.0,Prasanta  Bose
415753,3256.0,computerscience,1.0,William A. Barrett
415754,388.0,computerscience,43.0,Bruce  Hajek
415757,388.0,computerscience,3.0,Abbie  Griffin
415759,3473.0,computerscience,10.0,Rebecca J. Parsons
415764,507.0,computerscience,4.0,Ming-Yang  Kao
415765,507.0,computerscience,64.0,Gregory D. Hager
415771,417.0,computerscience,12.0,Samuel F. Atkinson
415773,2711.0,computerscience,5.0,Gopal  Gupta
415775,22597.0,computerscience,23.0,James  Liu
415777,9214.0,computerscience,7.0,Kevin  Pennington
415778,5832.0,computerscience,2.0,Karan  Watson
415779,5832.0,computerscience,37.0,Aniruddha  Datta
415780,5832.0,computerscience,26.0,Donald H. House
415782,995.0,computerscience,29.0,Spyros A. Reveliotis
415784,223.0,computerscience,22.0,Richard E. Parent
415787,464.0,computerscience,39.0,Jenq-Neng  Hwang
415791,374.0,computerscience,2.0,Clayton  Lewis
415794,1244.0,computerscience,9.0,Carl R. Carlson
415795,1244.0,computerscience,32.0,David  Arditi
415796,1048.0,computerscience,24.0,James A. Bucklew
415798,1048.0,computerscience,9.0,Amir  Assadi
415801,221.0,computerscience,34.0,Krishna  Palem
415802,1767.0,computerscience,29.0,Leonard  Francl
415803,1767.0,computerscience,13.0,Valery  Soloviev
415804,537.0,computerscience,34.0,Rangachar  Kasturi
415807,1254.0,computerscience,22.0,Sitharama S. Iyengar
415808,715.0,computerscience,32.0,Ashfaq A. Khokhar
415817,1858.0,computerscience,39.0,Adam  Krzyzak
415823,454.0,computerscience,1.0,Songnian  Zhou
415826,454.0,computerscience,38.0,A  Leon-Garcia
415830,269.0,computerscience,41.0,Brian  Funt
415831,465.0,computerscience,69.0,Peter  Forsyth
415837,454.0,computerscience,33.0,Mark  Chignell
415845,362.0,computerscience,4.0,Carson  Woo
415846,465.0,computerscience,27.0,Donald  Cowan
415848,2777.0,computerscience,2.0,John  Oommen
415849,2777.0,computerscience,37.0,Stan  Matwin
415850,22769.0,computerscience,9.0,Jean-Charles  Bernard
415851,36.0,computerscience,24.0,B  Pagurek
415854,20424.0,computerscience,9.0,Joe  LoVetri
415861,353.0,computerscience,30.0,Anup  Basu
415864,353.0,computerscience,5.0,Jia-Huai  You
415865,465.0,computerscience,6.0,M. Tamer Özsu
415868,465.0,computerscience,17.0,Ji-Ye  Mao
415873,269.0,computerscience,18.0,Joseph G. Peters
415884,435.0,computerscience,7.0,Eric  Neufeld
415892,22769.0,computerscience,62.0,Pierre  Hansen
415898,2777.0,computerscience,35.0,Nicolas D. Georganas
415906,353.0,computerscience,48.0,Michael J. Brett
415909,454.0,computerscience,44.0,Ronald  Baecker
415911,454.0,computerscience,12.0,Corinna G. Lee
415914,1428.0,computerscience,36.0,Selim G. Akl
415917,20409.0,computerscience,7.0,Nicole  Tourigny
415920,362.0,computerscience,86.0,Izak  Benbasat
415922,36.0,computerscience,1.0,Jorg-Rudiger  Sack
415923,5588.0,computerscience,33.0,Guy  Lapalme
415925,362.0,computerscience,64.0,Alain  Fournier
415926,362.0,computerscience,41.0,Nicholas  Pippenger
415928,1858.0,computerscience,63.0,C Y. Suen
415929,1858.0,computerscience,40.0,M  Cheriet
416203,1048.0,computerscience,41.0,Susan C. Hagness
416206,469.0,computerscience,14.0,Seyed H. Hosseini
416207,38.0,computerscience,70.0,Kenneth R. Koedinger
416208,38.0,computerscience,3.0,Simon  Baker
416209,56.0,computerscience,39.0,Ramin  Zabih
416212,292.0,computerscience,36.0,Michael C. Wicks
416214,9408.0,computerscience,20.0,Jinglu  Tan
416215,9408.0,computerscience,44.0,Paul  Gader
416216,226.0,computerscience,23.0,Lois  Delcambre
416217,20884.0,computerscience,84.0,George M. Weinstock
416220,443.0,computerscience,0.0,Aloysius K. Mok
416223,437.0,computerscience,10.0,Carl  Kesselman
416229,256.0,computerscience,10.0,Norman J. Zabusky
416230,6616.0,computerscience,21.0,John M. Usher
416231,24439.0,computerscience,28.0,Anthony  Skjellum
416232,40.0,computerscience,1.0,Yasuhiro  Kamotani
416233,40.0,computerscience,16.0,Francis L. Merat
416234,218.0,computerscience,31.0,Thrasyvoulos N. Pappas
416239,3762.0,computerscience,30.0,Hamid  Krim
416243,314.0,computerscience,4.0,Wei K. (Kevin) Tsai
416244,24101.0,computerscience,51.0,Johann  Eder
416245,380.0,computerscience,6.0,Panos M. Pardalos
416246,380.0,computerscience,15.0,Beverly A. Sanders
416247,380.0,computerscience,1.0,Sartaj K. Sahni
416249,3762.0,computerscience,23.0,Douglas S. Reeves
416250,1655.0,computerscience,10.0,Fred R. Beyette
416252,1003.0,computerscience,39.0,Fangzhen  Lin
416253,405.0,computerscience,33.0,Dawn M. Tilbury
416257,4885.0,computerscience,1.0,Lawrence  Keller
416263,3267.0,computerscience,11.0,Sibylle  Schupp
416264,2405.0,computerscience,29.0,Benjamin F. Matthews
416266,1003.0,computerscience,19.0,Matthew M. Yuen
416268,12.0,computerscience,1.0,Jami  Shah
416270,38.0,computerscience,15.0,Ragunathan  Rajkumar
416272,38.0,computerscience,23.0,Daniel D. Stancil
416274,223.0,computerscience,16.0,Ming-Tsan M. Liu
416278,404.0,computerscience,26.0,Shahriar  Negahdaripour
416281,386.0,computerscience,9.0,Ludwig  Nitsche
416284,995.0,computerscience,24.0,Henry  Owen
416288,441.0,computerscience,103.0,Jack  Dongarra
416289,441.0,computerscience,11.0,Shih-Ling  Shaw
416292,221.0,computerscience,34.0,Bhubaneswar  Mishra
416297,11723.0,computerscience,2.0,Joel  Jones
416298,2908.0,computerscience,13.0,Scott L. Whittenburg
416300,277.0,computerscience,31.0,Ronald A. Howard
416301,277.0,computerscience,55.0,Kunle  Olukotun
416303,4328.0,computerscience,48.0,Elke A. Rundensteiner
416306,10492.0,computerscience,53.0,Bodo W. Reinisch
416313,499.0,computerscience,26.0,Loren  Schwiebert
416318,388.0,computerscience,53.0,Lui  Sha
416319,3783.0,computerscience,8.0,Guiliang  Feng
416324,355.0,computerscience,39.0,Stephen G. Kobourov
416325,292.0,computerscience,10.0,Can  Isik
416326,4441.0,computerscience,2.0,Barbara S. Chaparro
416327,4441.0,computerscience,8.0,Charles  Halcomb
416328,437.0,computerscience,56.0,Craig A. Knoblock
416332,715.0,computerscience,22.0,Chien-Chung  Shen
416334,38.0,computerscience,79.0,Randal  Bryant
416335,1254.0,computerscience,40.0,Jagannathan  Ramanujam
416337,256.0,computerscience,32.0,Eric  Allender
416338,12.0,computerscience,44.0,Martin  Reisslein
416340,3522.0,computerscience,26.0,Peter  Nightingale
416341,1254.0,computerscience,12.0,Aiichiro  Nakano
416345,4151.0,computerscience,65.0,Victor R. Lesser
416347,7593.0,computerscience,11.0,John  Pinkston
416348,7593.0,computerscience,18.0,Yaacov  Yesha
416350,405.0,computerscience,5.0,Todd  Austin
416352,421.0,computerscience,28.0,Le  Gruenwald
416363,1567.0,computerscience,2.0,Gurdip  Singh
416365,1350.0,computerscience,8.0,Bill P. Buckles
416366,995.0,computerscience,32.0,Kok-Meng  Lee
416369,56.0,computerscience,28.0,Rajit  Manohar
416373,38.0,computerscience,21.0,Ramayya  Krishnan
416375,390.0,computerscience,4.0,Rajendra P. Srivastava
416376,223.0,"computerscience,geoscience",30.0,Franklin W. Schwartz
416378,1545.0,computerscience,30.0,Francis  Quek
416379,432.0,computerscience,11.0,Mark F. Bocko
416386,7592.0,computerscience,30.0,Donald C. Wunsch
416390,223.0,computerscience,21.0,Gerald  Baumgartner
416391,3473.0,computerscience,1.0,Kay  Stanney
416392,355.0,computerscience,40.0,Masud  Mansuripur
416393,388.0,computerscience,55.0,Tandy Jo Warnow
416394,169.0,computerscience,31.0,Erik D. Goodman
416398,17461.0,computerscience,10.0,Edward K. Wong
416399,40.0,computerscience,30.0,Andy  Podgurski
416405,223.0,computerscience,24.0,Bruce W. Weide
416409,1003.0,computerscience,4.0,Hongjun  Lu
416410,1003.0,computerscience,21.0,Fred  Lochovsky
416411,232.0,computerscience,48.0,Chita R. Das
416412,232.0,computerscience,30.0,George  Kesidis
416416,23464.0,computerscience,1.0,Encarna S. Soriano
416417,10492.0,computerscience,4.0,Byung-Guk  Kim
416421,56.0,computerscience,9.0,Keshau  Pingali
416425,458.0,"computerscience,bmi",33.0,Paul D. Clayton
416426,6910.0,computerscience,16.0,Martin  Zwick
416428,285.0,computerscience,16.0,Nihar  Mahapatra
416431,23540.0,computerscience,30.0,Cristian S. Calude
416434,22597.0,computerscience,6.0,John  Xin
416435,464.0,computerscience,22.0,Zelda B. Zabinsky
416436,6577.0,computerscience,45.0,Layne T. Watson
416437,426.0,computerscience,2.0,Wenfei  Fan
416440,314.0,computerscience,83.0,Debra J. Richardson
416443,2155.0,computerscience,2.0,Paliath  Narendran
416444,5523.0,computerscience,40.0,Vladik  Kreinovich
416447,17538.0,computerscience,1.0,Robert  Norris
416450,545.0,computerscience,1.0,Chris  Clifton
416452,2799.0,computerscience,13.0,David G. Beale
416454,995.0,computerscience,38.0,William  Ribarsky
416455,995.0,computerscience,34.0,Mark A. Clements
416456,995.0,computerscience,18.0,Suresh  Sitaraman
416458,437.0,computerscience,59.0,Mathieu  Desbrun
416461,487.0,computerscience,24.0,Robert W. Pitz
416462,384.0,computerscience,1.0,Jehan-Francois  Paris
416463,384.0,computerscience,0.0,S.-H S. Huang
416464,416.0,computerscience,63.0,Sanjoy K. Baruah
416465,416.0,computerscience,9.0,Siddhartha  Chatterjee
416466,218.0,computerscience,4.0,Chi-Haur  Wu
416468,17461.0,computerscience,33.0,Ajay  Divakaran
416469,3267.0,computerscience,48.0,Arthur C. Sanderson
416470,938.0,computerscience,27.0,Yinchao  Chen
416472,3473.0,computerscience,28.0,Ronald F. DeMara
416477,355.0,computerscience,3.0,Bongki  Moon
416486,44.0,computerscience,24.0,Yung  Kong
416487,44.0,computerscience,21.0,Zhigang  Xiang
416488,44.0,computerscience,38.0,Theodore  Raphan
416492,38.0,computerscience,62.0,Garth A. Gibson
416495,3256.0,computerscience,31.0,Tony R. Martinez
416496,1655.0,computerscience,24.0,Qing-An  Zeng
416497,223.0,computerscience,6.0,Rongxing  Li
416498,226.0,computerscience,30.0,James  Hook
416500,292.0,computerscience,11.0,Ernest  Sibert
416501,3495.0,computerscience,23.0,Anneliese  Andrews
416506,421.0,computerscience,14.0,Sridhar  Radhakrishnan
416507,177.0,computerscience,23.0,Binhai  Zhu
416513,38.0,computerscience,49.0,Daniel P. Siewiorek
416515,1301.0,computerscience,16.0,Christopher  Jaynes
416516,600.0,computerscience,82.0,Daniela  Rus
416517,21268.0,computerscience,34.0,Chia-Lun J. Hu
416519,464.0,computerscience,52.0,Radha  Poovendran
416520,11723.0,computerscience,1.0,Marcus  Brown
416521,11723.0,computerscience,7.0,Sibabrata  Ray
416522,3473.0,computerscience,40.0,Jannick P. Rolland
416527,3058.0,computerscience,30.0,Emil  Jovanov
416528,3058.0,computerscience,3.0,Chien-Pin  Chen
416529,320.0,computerscience,6.0,Wayne W. Dai
416534,238.0,computerscience,15.0,Randy  Wang
416539,38.0,computerscience,45.0,Randy  Pausch
416540,3256.0,computerscience,17.0,Parris K. Egbert
416542,545.0,computerscience,47.0,Jan  Vitek
416548,406.0,computerscience,92.0,Guillermo  Sapiro
416549,244.0,"computerscience,environment",15.0,Philip B. Bedient
416551,507.0,computerscience,24.0,Hemant D. Tagare
416552,432.0,computerscience,65.0,Jiebo  Luo
416556,995.0,computerscience,10.0,Shabbir  Ahmed
416557,995.0,computerscience,21.0,Abhijit  Chatterjee
416558,995.0,computerscience,12.0,Sven  Koenig
416560,995.0,computerscience,48.0,Elizabeth  Mynatt
416561,1337.0,computerscience,26.0,Vir V. Phoha
416562,1350.0,computerscience,11.0,Boumediene  Belkhouche
416564,1567.0,computerscience,9.0,Masaaki  Mizuno
416565,313.0,computerscience,59.0,Premkumar  Devanbu
416569,5832.0,computerscience,11.0,Vivek  Sarin
416572,117.0,computerscience,10.0,Avi  Rubin
416573,406.0,computerscience,23.0,Wei-Tek  Tsai
416574,1129.0,computerscience,11.0,Weizhen  Mao
416575,3267.0,computerscience,19.0,Krishna  Rajan
416578,232.0,computerscience,7.0,Soundar  Kumara
416582,30.0,computerscience,4.0,Andries v. Dam
416583,30.0,computerscience,15.0,Tomas  Hofmann
416585,458.0,computerscience,17.0,Roberto A. Rocha
416586,5253.0,computerscience,13.0,Mary J. Granger
416588,4842.0,computerscience,28.0,Russell C. Hardie
416589,1048.0,computerscience,40.0,Amos  Ron
416591,481.0,computerscience,4.0,Yuke  Wang
416592,256.0,computerscience,36.0,Sven  Dickinson
416595,292.0,computerscience,2.0,Shiu-Kai  Chin
416600,441.0,computerscience,39.0,Mongi A. Abidi
416601,59.0,computerscience,36.0,Carla S. Ellis
416604,218.0,computerscience,1.0,Christopher K. Riesbeck
416605,380.0,computerscience,16.0,Su-Shing  Chen
416606,331.0,computerscience,3.0,Ramiro  Jordan
416609,3473.0,computerscience,11.0,Jose  Sepulveda
416613,6037.0,computerscience,25.0,Ali N. Akansu
416616,6037.0,computerscience,27.0,Teunis  Ott
416617,6037.0,computerscience,5.0,One-Jang  Jeng
416621,417.0,computerscience,25.0,Ian  Parberry
416622,3797.0,computerscience,108.0,Ian T. Foster
416624,715.0,computerscience,33.0,Chandra  Kambhamettu
416629,388.0,computerscience,39.0,Jian-Ming  Jin
416633,995.0,computerscience,32.0,Hsien-Hsin S. Lee
416635,995.0,computerscience,2.0,Colin  Potts
416636,995.0,computerscience,53.0,Vijay V. Vazirani
