grantid,pid,BUDGET_START
4539150,667140,02/01/2017
4539150,718220,02/01/2017
4539178,439955,02/01/2017
4539255,182598,02/01/2017
4539260,422617,02/01/2017
4539260,435231,02/01/2017
4539260,727580,02/01/2017
4539260,823951,02/01/2017
4539260,882908,02/01/2017
4539307,115507,02/06/2017
4539421,115507,08/01/2016
4539454,354012,02/05/2017
4539454,418720,02/05/2017
4539454,423523,02/05/2017
4539454,427611,02/05/2017
4539454,432266,02/05/2017
4539454,571427,02/05/2017
4539496,430848,02/06/2017
4539512,421125,01/01/2017
4539582,189332,02/08/2017
4539621,417782,02/01/2017
4539641,182385,02/14/2017
4539653,411992,02/01/2017
4539664,426154,02/01/2017
4539827,522960,03/01/2016
4539874,203819,02/01/2017
4539888,184262,02/15/2017
4539933,419081,02/15/2017
4539933,421108,02/15/2017
4540114,185018,03/01/2017
4540114,488035,03/01/2017
4540209,434586,03/01/2017
4540239,522960,03/01/2017
4540341,427364,03/01/2017
4540420,168332,03/03/2017
4540454,645008,08/16/2016
4540518,182370,03/01/2017
4540518,186062,03/01/2017
4540530,421124,03/01/2017
4540530,432822,03/01/2017
4540530,446220,03/01/2017
4540542,451986,03/01/2017
4540558,417868,03/01/2017
4540558,419610,03/01/2017
4540558,421105,03/01/2017
4540558,428441,03/01/2017
4540558,432692,03/01/2017
4540558,679391,03/01/2017
4540558,738198,03/01/2017
4540558,810744,03/01/2017
4540558,863311,03/01/2017
4540597,189214,03/01/2017
4540597,426357,03/01/2017
4540597,427937,03/01/2017
4540597,483672,03/01/2017
4540597,617570,03/01/2017
4540604,450385,03/01/2017
4540638,184475,03/01/2017
4540663,419081,03/01/2017
4540663,421108,03/01/2017
4540716,438260,03/01/2017
4540739,419093,03/01/2017
4540776,173206,03/01/2017
4540776,608870,03/01/2017
4540807,433225,03/01/2017
4540833,93391,03/01/2017
4540884,884220,03/01/2017
4541137,426405,03/01/2017
4541138,183341,03/01/2017
4541187,451986,03/01/2017
4541200,422251,03/01/2017
4541200,424964,03/01/2017
4541200,435696,03/01/2017
4541239,446206,03/01/2017
4541239,478781,03/01/2017
4541279,182292,03/01/2017
4541288,412837,03/01/2017
4541342,419801,03/01/2017
4541408,426977,03/01/2017
4541481,422403,03/01/2017
4541481,428440,03/01/2017
4541502,419431,03/01/2017
4541506,416206,03/01/2017
4541507,423321,03/01/2017
4541533,667140,03/01/2017
4541533,718220,03/01/2017
4541537,779186,03/02/2017
4541610,182370,03/01/2017
4541610,186062,03/01/2017
4541680,413228,03/01/2017
4541713,459386,03/01/2017
4541743,179088,03/01/2017
4541898,461715,03/01/2017
4541900,426194,03/01/2017
4541911,184433,3/1/2017
4541912,418815,03/01/2017
4541923,427651,03/01/2017
4541999,481524,03/01/2017
4542036,417655,03/01/2017
4542043,598140,03/01/2017
4542045,706399,03/01/2017
4542065,445441,03/01/2017
4542069,427398,03/01/2017
4542069,456881,03/01/2017
4542105,427219,03/01/2017
4542128,187301,03/01/2017
4542128,419431,03/01/2017
4542128,422936,03/01/2017
4542128,427846,03/01/2017
4542128,428402,03/01/2017
4542128,429131,03/01/2017
4542128,432677,03/01/2017
4542128,754242,03/01/2017
4542128,790524,03/01/2017
4542137,421130,03/01/2017
4542260,449831,03/01/2017
4542295,444827,03/01/2017
4542325,422617,03/01/2017
4542325,435231,03/01/2017
4542325,727580,03/01/2017
4542325,823951,03/01/2017
4542325,882908,03/01/2017
4542380,429290,03/01/2017
4542404,444335,03/01/2017
4542446,411783,03/01/2017
4542591,426684,03/01/2017
4542591,478728,03/01/2017
4542632,800695,03/01/2017
4542692,524754,03/01/2017
4542720,431984,03/01/2017
4542774,189277,03/01/2017
4542774,423762,03/01/2017
4542774,426787,03/01/2017
4542837,431945,03/01/2017
4542890,433225,03/01/2017
4542891,182370,03/01/2017
4542891,186062,03/01/2017
4542917,740878,03/01/2017
4542918,184836,03/01/2017
4542918,425696,03/01/2017
4542918,434575,03/01/2017
4542918,458105,03/01/2017
4542918,606961,03/01/2017
4542926,416928,03/01/2017
4542926,419056,03/01/2017
4542926,434587,03/01/2017
4542926,457923,03/01/2017
4542967,180203,03/01/2017
4543004,186085,03/01/2017
4543015,686944,03/01/2017
4543090,115507,03/07/2017
4543168,833434,03/01/2017
4543193,180541,02/01/2017
4543193,182237,02/01/2017
4543193,421525,02/01/2017
4543193,423589,02/01/2017
4543193,428184,02/01/2017
4543193,444638,02/01/2017
4543193,452194,02/01/2017
4543220,478709,03/01/2017
4543227,354012,03/01/2017
4543227,423523,03/01/2017
4543227,427611,03/01/2017
4543244,430848,03/01/2017
4543293,527281,03/11/2017
4543298,421379,03/01/2017
4543310,432428,07/02/2015
4543310,483579,07/02/2015
4543310,483580,07/02/2015
4543310,687455,07/02/2015
4543431,183432,03/01/2017
4543431,435602,03/01/2017
4543486,115507,03/08/2017
4543511,456806,03/01/2017
4543517,418574,03/01/2017
4543517,426428,03/01/2017
4543537,184836,03/14/2017
4543537,425696,03/14/2017
4543537,434575,03/14/2017
4543537,458105,03/14/2017
4543537,606961,03/14/2017
4543539,445159,03/15/2017
4543543,427590,03/15/2017
4543543,433339,03/15/2017
4543543,728342,03/15/2017
4543543,790526,03/15/2017
4543570,421258,03/01/2017
4543768,460609,03/13/2017
4543775,188270,03/01/2017
4543789,415831,03/13/2017
4543798,449924,07/01/2016
4543913,184836,03/15/2017
4543913,425696,03/15/2017
4543913,434575,03/15/2017
4543913,458105,03/15/2017
4543913,606961,03/15/2017
4544023,459386,12/01/2016
4544077,883221,03/01/2017
4544151,453419,02/01/2017
4544216,430148,04/01/2017
4544259,419497,04/01/2017
4544307,173224,04/01/2017
4544397,115502,04/01/2017
4544397,418497,04/01/2017
4544397,425800,04/01/2017
4544397,438274,04/01/2017
4544397,457407,04/01/2017
4544397,477980,04/01/2017
4544401,191786,04/01/2017
4544524,191753,04/01/2017
4544614,416629,04/01/2017
4544614,566688,04/01/2017
4544651,482564,04/01/2017
4544651,670094,04/01/2017
4544651,740885,04/01/2017
4544672,444947,04/01/2017
4544697,115502,04/01/2017
4544697,418497,04/01/2017
4544697,425800,04/01/2017
4544697,438274,04/01/2017
4544697,457407,04/01/2017
4544697,477980,04/01/2017
4544722,419774,04/01/2017
4544722,517781,04/01/2017
4544772,419431,04/01/2017
4544813,182609,04/01/2017
4544891,419053,04/01/2017
4544891,423509,04/01/2017
4544891,425418,04/01/2017
4544891,439264,04/01/2017
4544898,185018,04/01/2017
4544898,488035,04/01/2017
4544902,178960,04/01/2017
4544902,417096,04/01/2017
4544902,462291,04/01/2017
4544902,462299,04/01/2017
4544930,539781,04/01/2017
4544950,178563,04/01/2017
4544963,421527,04/01/2017
4544963,439560,04/01/2017
4544963,461452,04/01/2017
4545021,417142,04/01/2017
4545080,419081,04/01/2017
4545080,421108,04/01/2017
4545096,581296,04/01/2017
4545130,182202,04/01/2017
4545130,189284,04/01/2017
4545130,419026,04/01/2017
4545130,422702,04/01/2017
4545130,426856,04/01/2017
4545130,434261,04/01/2017
4545134,185080,04/01/2017
4545134,419529,04/01/2017
4545135,236,04/01/2017
4545337,430391,04/01/2017
4545400,419693,04/01/2017
4545400,421348,04/01/2017
4545400,422928,04/01/2017
4545545,430848,04/01/2017
4545575,187261,04/01/2017
4545575,419613,04/01/2017
4545575,430041,04/01/2017
4545575,440263,04/01/2017
4545575,787259,04/01/2017
4545611,189149,04/01/2017
4545621,706399,04/01/2017
4545636,185806,04/01/2017
4545678,180203,04/01/2017
4545717,115507,04/01/2017
4545717,426856,04/01/2017
4545733,426231,04/01/2017
4545733,426871,04/01/2017
4545733,427337,04/01/2017
4545733,645009,04/01/2017
4545759,461771,04/01/2017
4545767,766871,04/01/2017
4545783,679029,04/01/2017
4545802,184928,04/01/2017
4545884,417142,04/01/2017
4545953,183329,04/01/2017
4545969,679029,04/01/2017
4546014,422626,04/01/2017
4546014,442851,04/01/2017
4546014,575526,04/01/2017
4546031,416928,04/01/2017
4546031,419056,04/01/2017
4546031,434587,04/01/2017
4546031,457923,04/01/2017
4546040,478037,04/01/2017
4546044,441020,04/01/2017
4546051,434754,04/01/2017
4546118,614215,04/01/2017
4546140,677615,04/01/2017
4546156,449924,04/01/2017
4546212,433569,04/01/2017
4546275,478006,04/01/2017
4546290,421529,04/01/2017
4546290,428824,04/01/2017
4546290,430148,04/01/2017
4546290,451560,04/01/2017
4546290,460575,04/01/2017
4546290,461906,04/01/2017
4546290,727579,04/01/2017
4546334,461771,04/01/2017
4546340,450371,04/01/2017
4546401,185018,04/01/2017
4546401,488035,04/01/2017
4546428,456987,04/01/2017
4546437,425007,04/01/2017
4546461,184503,04/01/2017
4546465,430639,04/01/2017
4546470,412645,04/01/2017
4546470,423558,04/01/2017
4546470,423805,04/01/2017
4546470,428004,04/01/2017
4546470,691017,04/01/2017
4546474,419901,04/01/2017
4546474,881731,04/01/2017
4546492,189288,04/01/2017
4546497,420984,04/01/2017
4546497,447120,04/01/2017
4546497,451553,04/01/2017
4546497,670243,04/01/2017
4546572,420090,04/01/2017
4546572,445012,04/01/2017
4546591,768890,04/01/2017
4546600,559111,04/01/2017
4546620,354012,04/01/2017
4546620,418720,04/01/2017
4546620,423523,04/01/2017
4546620,427611,04/01/2017
4546620,432266,04/01/2017
4546620,571427,04/01/2017
4546653,179145,04/01/2017
4546653,433839,04/01/2017
4546680,834687,04/01/2017
4546733,428088,04/01/2017
4546754,429729,04/01/2017
4546782,115527,04/01/2017
4546782,421842,04/01/2017
4546782,441794,04/01/2017
4546782,503306,04/01/2017
4546849,418135,04/01/2017
4546849,420193,04/01/2017
4546849,423291,04/01/2017
4546849,427333,04/01/2017
4546849,678577,04/01/2017
4546937,413349,04/01/2017
4546937,425113,04/01/2017
4546952,421582,04/01/2017
4546952,422274,04/01/2017
4546952,802851,04/01/2017
4546952,849699,04/01/2017
4547043,846274,04/01/2017
4547089,618970,04/01/2017
4547118,456781,04/01/2017
4547181,835050,04/01/2017
4547184,439615,04/01/2017
4547218,461903,04/01/2017
4547242,422936,04/01/2017
4547242,754242,04/01/2017
4547285,180541,04/01/2017
4547285,182237,04/01/2017
4547285,421525,04/01/2017
4547285,423589,04/01/2017
4547285,428184,04/01/2017
4547285,444638,04/01/2017
4547285,452194,04/01/2017
4547326,183432,03/07/2017
4547326,435602,03/07/2017
4547347,426624,04/01/2017
4547347,433706,04/01/2017
4547347,833141,04/01/2017
4547395,461770,04/01/2017
4547435,433165,04/01/2017
4547438,441881,04/01/2017
4547493,461910,04/01/2017
4547493,644997,04/01/2017
4547540,184928,04/01/2017
4547558,75075,04/01/2017
4547558,100670,04/01/2017
4547582,613115,04/01/2017
4547599,432266,04/01/2017
4547700,93391,04/01/2017
4547746,115507,04/01/2017
4547746,426856,04/01/2017
4547836,846275,04/01/2017
4547836,884124,04/01/2017
4547863,835050,04/01/2017
4547936,846274,04/01/2017
4547993,588664,04/01/2017
4548128,419093,04/01/2017
4548164,430148,04/01/2017
4548222,438806,04/01/2017
4548222,447152,04/01/2017
4548222,691016,04/01/2017
4548248,188270,04/01/2017
4548252,851802,04/01/2017
4548263,187219,04/01/2017
4548263,441881,04/01/2017
4548263,453431,04/01/2017
4548304,647936,04/01/2017
4548308,618970,04/01/2017
4548378,182331,04/01/2017
4548378,461453,04/01/2017
4548386,614215,04/01/2017
4548391,427365,04/01/2017
4548424,423695,06/13/2016
4548430,447232,04/01/2017
4548478,427037,04/01/2017
4548478,432055,04/01/2017
4548478,434970,04/01/2017
4548498,115507,04/01/2017
4548534,115507,04/01/2017
4548602,184236,04/01/2017
4548617,426231,04/01/2017
4548617,426871,04/01/2017
4548617,427337,04/01/2017
4548617,645009,04/01/2017
4548692,582167,04/01/2017
4548759,660,04/01/2017
4548769,739991,04/01/2017
4548773,425594,04/01/2017
4548773,727577,04/01/2017
4548841,191753,04/01/2017
4548864,429310,04/01/2017
4548928,645008,04/01/2017
4548946,115507,04/01/2017
4548976,423196,04/01/2017
4548979,429136,04/01/2017
4548990,865199,04/01/2017
4549010,425803,04/01/2017
4549040,884220,04/01/2017
4549054,582167,04/01/2017
4549124,451565,04/01/2017
4549234,428139,04/01/2017
4549234,509101,04/01/2017
4549314,189214,04/01/2017
4549314,426357,04/01/2017
4549314,427937,04/01/2017
4549314,483672,04/01/2017
4549314,617570,04/01/2017
4549322,422316,04/01/2017
4549386,438260,04/01/2017
4549433,426977,04/01/2017
4549457,425803,04/01/2017
4549477,184836,04/01/2017
4549477,425696,04/01/2017
4549477,434575,04/01/2017
4549477,458105,04/01/2017
4549477,606961,04/01/2017
4549581,432318,04/01/2017
4549598,184836,04/01/2017
4549598,425696,04/01/2017
4549598,434575,04/01/2017
4549598,458105,04/01/2017
4549598,606961,04/01/2017
4549658,412607,04/01/2017
4549658,706351,04/01/2017
4549666,419408,04/01/2017
4549666,423207,04/01/2017
4549666,446039,04/01/2017
4549792,182446,04/01/2017
4549792,417780,04/01/2017
4549828,428138,04/01/2017
4549900,188270,04/01/2017
4549923,412593,04/01/2017
4549960,421106,04/01/2017
4549960,460496,04/01/2017
4549992,416556,04/04/2017
4549992,735052,04/04/2017
4550044,182446,04/03/2017
4550044,417780,04/03/2017
4550112,417632,04/01/2017
4550112,441122,04/01/2017
4550129,427889,03/01/2017
4550188,813275,04/01/2017
4550195,236,04/01/2017
4550321,115502,04/01/2017
4550321,418497,04/01/2017
4550321,425800,04/01/2017
4550321,438274,04/01/2017
4550321,457407,04/01/2017
4550321,477980,04/01/2017
4550365,178977,04/01/2017
4550365,428259,04/01/2017
4550482,428869,04/01/2017
4550486,429187,04/01/2017
4550489,412999,04/01/2017
4550496,419093,04/01/2017
4550519,686944,04/01/2017
4550542,418559,04/01/2017
4550560,427985,04/01/2017
4550604,478006,04/15/2017
4550657,428809,04/10/2017
4550698,449691,04/15/2017
4550734,419110,03/01/2017
4550746,182246,04/14/2017
4550783,434744,04/10/2017
4550801,185044,01/01/2017
4550801,427911,01/01/2017
4550801,884570,01/01/2017
4550876,180529,04/14/2017
4550878,189277,04/15/2017
4550878,423762,04/15/2017
4550878,426787,04/15/2017
4550917,184500,04/01/2017
4550942,461903,04/01/2017
4551009,521038,04/15/2017
4551133,179116,04/15/2017
4551173,423695,04/15/2017
4551256,417743,04/20/2017
4551256,423330,04/20/2017
4551268,460834,04/01/2017
4551281,182477,04/16/2017
4551281,417455,04/16/2017
4551281,424276,04/16/2017
4551281,463156,04/16/2017
4551281,616615,04/16/2017
4551281,728456,04/16/2017
4551368,230105,04/01/2017
4551368,421898,04/01/2017
4551368,434572,04/01/2017
4551368,735027,04/01/2017
4551368,887745,04/01/2017
4551487,412803,04/01/2017
4551487,552821,04/01/2017
4551543,419110,03/01/2017
4551546,423695,04/01/2017
4551582,835050,01/01/2017
4551599,423432,04/01/2017
4551599,432268,04/01/2017
4551643,418091,05/01/2017
4551643,418759,05/01/2017
4551643,421806,05/01/2017
4551643,442641,05/01/2017
4551643,446126,05/01/2017
4551643,446219,05/01/2017
4551643,447157,05/01/2017
4551643,689084,05/01/2017
4551643,724128,05/01/2017
4551655,184231,05/01/2017
4551656,423057,05/01/2017
4551656,434176,05/01/2017
4551656,445571,05/01/2017
4551679,451560,05/01/2017
4551679,460575,05/01/2017
4551679,461906,05/01/2017
4551723,184929,05/01/2017
4551779,430746,05/01/2017
4551831,735048,05/01/2017
4551895,416223,05/01/2017
4551938,98816,05/01/2017
4551938,173206,05/01/2017
4551938,412727,05/01/2017
4551938,421416,05/01/2017
4551938,428659,05/01/2017
4551938,430790,05/01/2017
4551938,434373,05/01/2017
4551938,608870,05/01/2017
4551938,647935,05/01/2017
4551938,690418,05/01/2017
4551981,421106,05/01/2017
4551990,418565,05/01/2017
4551990,434517,05/01/2017
4551990,482581,05/01/2017
4551990,621905,05/01/2017
4551995,411991,05/01/2017
4552003,717655,05/01/2017
4552102,521439,05/01/2017
4552184,179145,05/01/2017
4552184,433839,05/01/2017
4552265,851802,05/01/2017
4552441,179131,05/01/2017
4552444,189295,05/01/2017
4552498,456882,05/01/2017
4552504,519787,05/01/2017
4552514,717655,05/01/2017
4552529,449831,05/01/2017
4552630,420338,05/01/2017
4552647,461770,05/01/2017
4552777,168347,05/01/2017
4552804,667140,05/01/2017
4552804,718220,05/01/2017
4552815,183432,05/01/2017
4552815,435602,05/01/2017
4552815,476404,05/01/2017
4552815,477939,05/01/2017
4552836,463220,05/01/2017
4552872,462223,05/01/2017
4552874,462223,05/01/2017
4552954,178563,05/01/2017
4552986,427990,05/01/2017
4553127,417231,05/01/2017
4553127,596810,05/01/2017
4553127,840188,05/01/2017
4553127,881805,05/01/2017
4553321,432083,05/01/2017
4553348,432318,05/01/2017
4553348,458270,05/01/2017
4553359,237486,05/01/2017
4553371,452309,05/01/2017
4553385,451560,05/01/2017
4553385,461906,05/01/2017
4553406,865199,05/01/2017
4553445,432428,05/01/2017
4553445,483579,05/01/2017
4553488,423497,05/01/2017
4553581,545577,05/01/2017
4553633,191678,05/01/2017
4553633,457690,05/01/2017
4553745,433064,05/01/2017
4553772,427990,05/01/2017
4553925,185486,05/01/2017
4553952,825230,05/01/2017
4553984,113476,05/01/2017
4553985,397510,05/01/2017
4554033,115507,05/01/2017
4554046,183339,05/01/2017
4554046,185480,05/01/2017
4554046,189212,05/01/2017
4554046,418250,05/01/2017
4554046,433840,05/01/2017
4554046,433916,05/01/2017
4554046,436235,05/01/2017
4554046,451906,05/01/2017
4554046,846274,05/01/2017
4554087,178563,05/01/2017
4554096,740878,05/01/2017
4554158,427990,05/01/2017
4554165,191753,05/01/2017
4554165,421965,05/01/2017
4554165,436354,05/01/2017
4554165,457845,05/01/2017
4554165,645224,05/01/2017
4554169,185806,05/01/2017
4554173,185479,05/01/2017
4554177,182202,05/01/2017
4554177,189284,05/01/2017
4554177,419026,05/01/2017
4554177,422702,05/01/2017
4554177,426856,05/01/2017
4554177,434261,05/01/2017
4554253,444907,05/01/2017
4554253,459427,05/01/2017
4554327,180203,05/01/2017
4554334,740878,05/01/2017
4554352,449950,05/01/2017
4554468,667140,05/01/2017
4554468,718220,05/01/2017
4554493,717655,05/01/2017
4554540,434060,05/01/2017
4554541,419093,05/01/2017
4554542,435077,05/01/2017
4554554,427590,05/01/2017
4554554,433339,05/01/2017
4554554,728342,05/01/2017
4554554,790526,05/01/2017
4554559,550611,05/01/2017
4554605,432028,05/01/2017
4554636,416455,05/01/2017
4554650,184219,05/01/2017
4554690,416928,05/01/2017
4554690,419056,05/01/2017
4554690,433270,05/01/2017
4554690,434587,05/01/2017
4554690,457923,05/01/2017
4554703,430746,05/01/2017
4554732,813274,05/01/2017
4554735,115507,05/01/2017
4554784,427222,05/01/2017
4554784,446211,05/01/2017
4554784,457849,05/01/2017
4554784,883185,05/01/2017
4554815,417785,05/01/2017
4554815,418119,05/01/2017
4554815,419419,05/01/2017
4554815,461324,05/01/2017
4554815,509318,05/01/2017
4554878,610764,05/01/2017
4554887,189291,05/01/2017
4554888,412937,05/01/2017
4554903,717655,05/01/2017
4554939,418930,05/01/2017
4554939,459446,05/01/2017
4554981,427020,05/01/2017
4555038,180529,05/01/2017
4555074,431956,05/01/2017
4555078,667140,05/01/2017
4555078,718220,05/01/2017
4555183,438224,05/01/2017
4555238,416470,05/01/2017
4555238,724129,05/01/2017
4555331,183432,05/01/2017
4555331,435602,05/01/2017
4555403,179116,05/01/2017
4555406,115507,05/01/2017
4555409,179176,05/01/2017
4555436,416497,05/01/2017
4555547,424037,05/01/2017
4555555,451560,05/01/2017
4555555,460575,05/01/2017
4555555,461906,05/01/2017
4555568,115507,05/01/2017
4555568,427524,05/01/2017
4555568,428311,05/01/2017
4555632,834687,05/01/2017
4555808,427651,05/01/2017
4555933,418133,05/01/2017
4555933,421583,05/01/2017
4555933,421749,05/01/2017
4555933,421885,05/01/2017
4555933,427539,05/01/2017
4555933,427598,05/01/2017
4555933,610764,05/01/2017
4555968,647936,05/01/2017
4556020,717655,05/01/2017
4556031,419740,05/03/2017
4556061,418133,05/01/2017
4556061,421583,05/01/2017
4556061,421749,05/01/2017
4556061,421885,05/01/2017
4556061,427539,05/01/2017
4556061,427598,05/01/2017
4556061,610764,05/01/2017
4556098,421124,05/01/2017
4556098,432822,05/01/2017
4556098,446220,05/01/2017
4556167,178977,05/01/2017
4556167,428259,05/01/2017
4556316,182446,05/01/2017
4556316,417780,05/01/2017
4556368,833141,05/01/2017
4556457,187261,05/01/2017
4556457,419613,05/01/2017
4556457,430041,05/01/2017
4556457,440263,05/01/2017
4556457,787259,05/01/2017
4556478,574474,05/01/2017
4556493,424276,05/01/2017
4556520,189291,05/01/2017
4556547,424966,05/01/2017
4556617,427365,05/01/2017
4556631,184219,05/01/2017
4556650,433911,04/01/2017
4556672,115507,05/01/2017
4556678,419827,08/01/2016
4556721,428743,05/01/2017
4556774,429131,05/11/2017
4556776,115487,05/10/2017
4556776,426642,05/10/2017
4556776,430035,05/10/2017
4556776,442768,05/10/2017
4556938,616594,05/01/2017
4565607,451462,04/01/2017
4565651,191734,05/01/2017
4565659,412558,10/01/2016
4565659,456871,10/01/2016
4565671,460515,05/23/2017
4571962,417252,06/01/2017
4571962,434260,06/01/2017
4571966,419831,06/01/2017
4572051,418565,06/01/2017
4572051,434517,06/01/2017
4572051,482581,06/01/2017
4572051,621905,06/01/2017
4572063,180187,06/01/2017
4572080,835050,06/01/2017
4572085,184475,06/01/2017
4572093,835050,06/01/2017
4572149,431935,06/01/2017
